Product Name,Price,Rating,Number of Buyers,Total Sold,Available Stock,Main Category,Sub Category,Discount,Seller,Return Policy,Product URL,Popularity,Price_Category
Nagy-Vig Magni Ultra Smartphones 4,0.41219888696011375,0.7999999999999998,0.8114926419060967,0.9458291457286432,0.6596263200649878,1,12,0.6142857142857142,1,0,https://www.flipkart.com/Nagy-Vig-Magni-Ultra-Smartphones-4-9676,0.7532398280709691,0
Kant Ltd Fugiat Pro Lighting 2,0.1158075899128261,0.10000000000000009,0.1866052657923716,0.07055276381909549,0.061738424045491465,3,8,0.5714285714285714,3,0,https://www.flipkart.com/Kant-Ltd-Fugiat-Pro-Lighting-2-3193,0.12025740878389295,3
Pingle Ltd Repellat Pro Shoes 10,0.048303920292448614,0.9500000000000002,0.43567924717188905,0.4213065326633166,0.2739642567018684,2,11,0.39999999999999997,5,1,https://www.flipkart.com/Pingle-Ltd-Repellat-Pro-Shoes-10-5457,0.4308829945383447,1
Samra-Mohan Quisquam Plus Microwaves 11,0.1342588402738859,0.6499999999999999,0.8171989188106918,0.06914572864321608,0.017059301380991064,0,9,0.0,7,1,https://www.flipkart.com/Samra-Mohan-Quisquam-Plus-Microwaves-11-5686,0.7090052677503796,3
"Saxena, Upadhyay and Rau Iure Plus Jeans 9",0.11614028288780072,0.25,0.534287716488137,0.8203015075376885,0.6649065800162469,2,5,0.6285714285714286,5,1,"https://www.flipkart.com/Saxena,-Upadhyay-and-Rau-Iure-Plus-Jeans-9-2511",0.377141033513234,3
Kala-Lanka Repudiandae Pro Microwaves 7,0.0794099104282585,0.8500000000000001,0.7806587245970568,0.22321608040201005,0.20897644191714052,0,9,0.5714285714285714,6,1,https://www.flipkart.com/Kala-Lanka-Repudiandae-Pro-Microwaves-7-5893,0.7403956468345022,1
"Nori, Lall and Oak Nesciunt Ultra Refrigerators 10",0.06523476456089868,0.7000000000000002,0.005606166783461808,0.7209045226130654,0.6965881397238017,0,10,0.0,0,1,"https://www.flipkart.com/Nori,-Lall-and-Oak-Nesciunt-Ultra-Refrigerators-10-4487",0.005021329541414859,1
Mistry-Chauhan Rerum Pro Decor 1,0.14541425334437547,0.8500000000000001,0.5419961958153969,0.891859296482412,0.8115353371242892,3,1,0.0,6,0,https://www.flipkart.com/Mistry-Chauhan-Rerum-Pro-Decor-1-8204,0.5140762854280451,3
Comar-Bora Vitae Pro T-Shirts 10,0.004208048182743923,0.5,0.3076384022424667,0.9719597989949749,0.4691307879772542,2,14,0.0,4,0,https://www.flipkart.com/Comar-Bora-Vitae-Pro-T-Shirts-10-7737,0.2482346572730504,2
Ravi LLC Numquam Ultra Smartphones 7,0.44343115266993943,0.25,0.21633797176894584,0.8732663316582915,0.3775385865150284,1,12,0.5714285714285714,1,1,https://www.flipkart.com/Ravi-LLC-Numquam-Ultra-Smartphones-7-8607,0.1526152926348447,0
Dhawan Group Doloribus Pro Lighting 11,0.11135771095669668,0.10000000000000009,0.5869456402042247,0.917286432160804,0.18074735987002435,3,8,0.45714285714285713,2,0,https://www.flipkart.com/Dhawan-Group-Doloribus-Pro-Lighting-11-6348,0.3787326697476004,3
"Talwar, Walla and Kohli Repellendus Lite ACs 13",0.1305054243088149,0.1499999999999999,0.37140854940434476,0.030552763819095476,0.035337124289195776,0,0,0.11428571428571428,0,1,"https://www.flipkart.com/Talwar,-Walla-and-Kohli-Repellendus-Lite-ACs-13-2847",0.2470894063277639,3
Agrawal-Rau Ipsam Plus T-Shirts 5,0.0024230054261156196,0.050000000000000044,0.5465011512663931,0.958894472361809,0.27883834281072295,2,14,0.44285714285714284,6,0,https://www.flipkart.com/Agrawal-Rau-Ipsam-Plus-T-Shirts-5-4705,0.34157159939243126,6
"Swamy, Sathe and Edwin Necessitatibus Lite Decor 15",0.044362917846677445,0.8500000000000001,0.9813795174692161,0.4381909547738693,0.4108448415922014,3,1,0.09999999999999999,0,0,"https://www.flipkart.com/Swamy,-Sathe-and-Edwin-Necessitatibus-Lite-Decor-15-3030",0.9307355460039427,1
"Soman, Sen and Prabhu Eum Plus Laptops 9",0.8136872363219464,0.7999999999999998,0.09420362398638502,0.6607035175879397,0.25731112916328186,1,7,0.21428571428571427,7,1,"https://www.flipkart.com/Soman,-Sen-and-Prabhu-Eum-Plus-Laptops-9-7250",0.08751979446078272,7
"Sha, Vig and Dave Quia Ultra Kitchenware 14",0.12139455130333658,0.8500000000000001,0.11302432675943537,0.06532663316582915,0.03736799350121852,3,6,0.0,1,1,"https://www.flipkart.com/Sha,-Vig-and-Dave-Quia-Ultra-Kitchenware-14-7899",0.10729001712826809,3
Rana and Sons Perspiciatis Pro Kitchenware 8,0.1335929323581299,0.3500000000000001,0.5438982881169286,0.005628140703517587,0.00223395613322502,3,6,0.0,7,1,https://www.flipkart.com/Rana-and-Sons-Perspiciatis-Pro-Kitchenware-8-3445,0.4059197556797983,3
"Savant, Dua and Bali Quidem Plus Headphones 15",0.01609493610455955,0.75,0.7416157773550907,0.07035175879396986,0.0694557270511779,1,4,0.2857142857142857,2,0,"https://www.flipkart.com/Savant,-Dua-and-Bali-Quidem-Plus-Headphones-15-4497",0.6734014962996477,2
"Jain, Vyas and Handa Atque Lite Jeans 11",0.08133600440635504,0.30000000000000004,0.8851736910601662,0.5656281407035175,0.07372055239642566,2,5,0.12857142857142856,6,1,"https://www.flipkart.com/Jain,-Vyas-and-Handa-Atque-Lite-Jeans-11-2445",0.6428069353327085,3
"Dhillon, Ghose and Devi Impedit Lite Laptops 6",0.8445138542975011,0.7999999999999998,0.3064370807888677,0.9407035175879397,0.5513809910641755,1,7,0.21428571428571427,1,0,"https://www.flipkart.com/Dhillon,-Ghose-and-Devi-Impedit-Lite-Laptops-6-5533",0.2844948776783117,7
Banik-Chaudhary Commodi Pro Refrigerators 5,0.1524556925309825,0.7999999999999998,0.48963860246270896,0.12964824120603016,0.060722989439480096,0,10,0.9,2,1,https://www.flipkart.com/Banik-Chaudhary-Commodi-Pro-Refrigerators-5-9025,0.45452525611608435,3
"Lal, Chawla and Varma Eum Lite Smartphones 6",0.47987022805810337,0.050000000000000044,0.44979477425167685,0.048844221105527635,0.012997562956945572,1,12,0.2857142857142857,6,1,"https://www.flipkart.com/Lal,-Chawla-and-Varma-Eum-Lite-Smartphones-6-4067",0.28108538280063344,0
Prakash Ltd Aliquid Lite Headphones 4,0.17589368375601458,0.050000000000000044,0.3659024927420162,0.9630150753768845,0.05564581640942323,1,4,0.0,2,0,https://www.flipkart.com/Prakash-Ltd-Aliquid-Lite-Headphones-4-3063,0.22861390298290404,3
Chopra-Agrawal Aperiam Ultra Headphones 8,0.005547653350141168,0.5,0.7739513464811293,0.08984924623115578,0.0223395613322502,1,4,0.0,4,0,https://www.flipkart.com/Chopra-Agrawal-Aperiam-Ultra-Headphones-8-5016,0.6245717932973531,2
Handa-Kala Veniam Pro Laptops 4,0.12453136504578083,0.8999999999999999,0.35088597457202925,0.9121608040201005,0.6328188464662875,1,7,0.0,4,1,https://www.flipkart.com/Handa-Kala-Veniam-Pro-Laptops-4-1588,0.33995168535694664,3
"Keer, Arya and Sandal Voluptas Plus Refrigerators 9",0.05008029038644181,0.6000000000000001,0.5117629392331565,0.9952763819095477,0.8342810722989439,0,10,0.0,5,1,"https://www.flipkart.com/Keer,-Arya-and-Sandal-Voluptas-Plus-Refrigerators-9-3613",0.43366835794848596,1
"Deshpande, Thakur and Dey Inventore Pro Lighting 4",0.06526861203590514,0.30000000000000004,0.5368905796376015,0.3938693467336683,0.25446791226645005,3,8,0.8428571428571429,6,1,"https://www.flipkart.com/Deshpande,-Thakur-and-Dey-Inventore-Pro-Lighting-4-2008",0.3898337265294251,1
"Dora, Subramanian and Lad Delectus Ultra Kitchenware 7",0.20023359174388214,0.5499999999999998,0.5532085293823206,0.919497487437186,0.7110073111291633,3,6,0.34285714285714286,3,0,"https://www.flipkart.com/Dora,-Subramanian-and-Lad-Delectus-Ultra-Kitchenware-7-9865",0.4576055165950295,3
Viswanathan-Sridhar Magnam Pro Shoes 8,0.1431860616178226,0.75,0.6473120432475724,0.408643216080402,0.1380991064175467,2,11,0.0,1,1,https://www.flipkart.com/Viswanathan-Sridhar-Magnam-Pro-Shoes-8-9745,0.5877803541996575,3
Menon Group Quae Lite Laptops 10,0.7973436035860818,0.10000000000000009,0.3835218740614676,0.9449246231155779,0.5548334687246141,1,7,0.8857142857142857,3,1,https://www.flipkart.com/Menon-Group-Quae-Lite-Laptops-10-1444,0.24739440261125295,0
Randhawa PLC Suscipit Plus Decor 3,0.08180810240294589,0.10000000000000009,0.2048253078386225,0.9927638190954774,0.24248578391551584,3,1,0.41428571428571426,0,0,https://www.flipkart.com/Randhawa-PLC-Suscipit-Plus-Decor-3-5063,0.13202097404905794,3
Patel Group Rerum Lite Smartphones 8,0.479382149877583,0.7999999999999998,0.0322354590049054,0.7514572864321608,0.4788789601949634,1,12,0.0,1,0,https://www.flipkart.com/Patel-Group-Rerum-Lite-Smartphones-8-8748,0.030006786672268363,0
Dada Group Sunt Ultra Furniture 4,0.11750984086226182,0.5,0.05626188807688457,0.7912562814070352,0.02985377741673436,3,3,0.5428571428571428,7,1,https://www.flipkart.com/Dada-Group-Sunt-Ultra-Furniture-4-6387,0.04536163267944284,3
Khosla-Mishra Ut Plus Furniture 7,0.09082245188539269,0.5,0.15867454199619582,0.6824120603015076,0.3021933387489846,3,3,0.0,3,0,https://www.flipkart.com/Khosla-Mishra-Ut-Plus-Furniture-7-7826,0.12801360566202372,3
Sharma-Wagle Voluptatem Ultra Shoes 8,0.024718373348971968,0.9500000000000002,0.9616578236059666,0.24452261306532663,0.08915515840779853,2,11,0.8857142857142857,2,1,https://www.flipkart.com/Sharma-Wagle-Voluptatem-Ultra-Shoes-8-4142,0.9508834793006495,5
Handa Group Consectetur Plus Decor 14,0.12344559586532415,0.5499999999999998,0.5352888176994695,0.8415075376884422,0.7534524776604387,3,1,0.9571428571428571,1,1,https://www.flipkart.com/Handa-Group-Consectetur-Plus-Decor-14-7099,0.44278188928028955,3
Shroff-Ghose Recusandae Pro Laptops 4,0.3381691591604638,0.5,0.9699669636600261,0.18391959798994975,0.020714865962632004,1,7,0.0,1,0,https://www.flipkart.com/Shroff-Ghose-Recusandae-Pro-Laptops-4-6958,0.7827658921242284,4
Ganguly-Varty Deleniti Plus Lighting 14,0.17368103055001627,0.30000000000000004,0.8878766643307638,0.06904522613065327,0.05117790414297319,3,8,0.8285714285714285,4,1,https://www.flipkart.com/Ganguly-Varty-Deleniti-Plus-Lighting-14-9784,0.6447702226674854,3
"Walla, Dayal and Sarma Sunt Plus Decor 6",0.17578230428309882,1.0,0.7221944138552409,0.4567839195979899,0.46263200649878145,3,1,0.6,7,0,"https://www.flipkart.com/Walla,-Dayal-and-Sarma-Sunt-Plus-Decor-6-8876",0.7287350935591248,3
Goyal-Thaman Debitis Ultra T-Shirts 5,0.00663310132087061,0.44999999999999996,0.34387826609270195,0.2544723618090452,0.09240454914703493,2,14,0.41428571428571426,7,0,https://www.flipkart.com/Goyal-Thaman-Debitis-Ultra-T-Shirts-5-5421,0.2705216042400543,2
Palla Inc Unde Ultra Decor 9,0.08545576006532764,0.8999999999999999,0.8703573931324458,0.2050251256281407,0.049756295694557265,3,1,0.5285714285714286,5,1,https://www.flipkart.com/Palla-Inc-Unde-Ultra-Decor-9-2541,0.8430380053647027,3
"Ramanathan, Bala and Upadhyay Dolor Lite Microwaves 13",0.19895337022480586,0.44999999999999996,0.019121033136450093,0.5450251256281406,0.041226645004061736,0,9,0.39999999999999997,2,1,"https://www.flipkart.com/Ramanathan,-Bala-and-Upadhyay-Dolor-Lite-Microwaves-13-7798",0.01497915522089002,3
"Jani, Bala and Lanka Excepturi Pro ACs 9",0.14145425937348205,0.5,0.12543798177995796,0.41698492462311554,0.3606823720552396,0,0,0.19999999999999998,5,0,"https://www.flipkart.com/Jani,-Bala-and-Lanka-Excepturi-Pro-ACs-9-5768",0.10119009145848817,3
Pillay-Sandhu Fugiat Plus Lighting 7,0.14216943283115135,0.7999999999999998,0.645109620582641,0.03407035175879397,0.039398862713241264,3,8,0.6285714285714286,2,0,https://www.flipkart.com/Pillay-Sandhu-Fugiat-Plus-Lighting-7-3096,0.5988187958504346,3
Brahmbhatt Inc Eligendi Pro Smartwatches 15,0.13391759508992387,0.6000000000000001,0.1341475623185504,0.4309547738693467,0.2179122664500406,1,13,0.18571428571428572,1,1,https://www.flipkart.com/Brahmbhatt-Inc-Eligendi-Pro-Smartwatches-15-9449,0.11367676049510388,3
"Kapadia, Palla and Ahuja Accusantium Plus Decor 8",0.05720741226778645,1.0,0.031935128641505654,0.3173869346733668,0.007920389926888708,3,1,0.0,3,1,"https://www.flipkart.com/Kapadia,-Palla-and-Ahuja-Accusantium-Plus-Decor-8-8314",0.032394241023817986,1
Divan-Upadhyay Velit Lite Decor 10,0.17166266907777394,0.10000000000000009,0.49844829312243466,0.5901507537688442,0.5396019496344435,3,1,0.0,2,0,https://www.flipkart.com/Divan-Upadhyay-Velit-Lite-Decor-10-5173,0.32159535274537054,3
Suri-Luthra Ab Plus Refrigerators 8,0.1839553251875082,0.8999999999999999,0.08569426369005906,0.8960804020100502,0.138302193338749,0,10,0.6714285714285714,4,1,https://www.flipkart.com/Suri-Luthra-Ab-Plus-Refrigerators-8-2420,0.08312461622984195,3
"Kata, Aggarwal and Ratti Minus Plus Decor 11",0.08184267259983861,0.10000000000000009,0.43417759535489037,0.013969849246231156,0.005889520714865962,3,1,0.39999999999999997,2,0,"https://www.flipkart.com/Kata,-Aggarwal-and-Ratti-Minus-Plus-Decor-11-7498",0.28009969944737095,3
Dube-Saha Sit Lite Refrigerators 3,0.10447482892169173,0.5499999999999998,0.7844629092001202,0.8892462311557789,0.8592607636068237,0,10,0.8571428571428571,2,1,https://www.flipkart.com/Dube-Saha-Sit-Lite-Refrigerators-3-3118,0.6489048411595514,3
"Thaker, Chandran and Kumer Eius Pro Washing Machines 1",0.05799778895284265,0.7999999999999998,0.5121633797176895,0.5358793969849246,0.3009748172217709,0,15,0.24285714285714285,0,0,"https://www.flipkart.com/Thaker,-Chandran-and-Kumer-Eius-Pro-Washing-Machines-1-3012",0.47543063051417117,1
"Sankar, Sen and Kaul Vel Plus Furniture 6",0.1645660621205158,0.3999999999999999,0.09170087095805386,0.44371859296482413,0.2863525588952071,3,3,0.5142857142857142,0,1,"https://www.flipkart.com/Sankar,-Sen-and-Kaul-Vel-Plus-Furniture-6-1747",0.07021781986232749,3
"Mohanty, Basu and Chandra Recusandae Pro Lighting 1",0.13334531980965436,0.44999999999999996,0.2029232155370908,0.5185929648241205,0.4376523151909017,3,8,0.9428571428571428,5,0,"https://www.flipkart.com/Mohanty,-Basu-and-Chandra-Recusandae-Pro-Lighting-1-4748",0.15960798888278446,3
Keer-Kadakia Labore Lite Smartwatches 4,0.09624455238340429,0.7999999999999998,0.4167584342777055,0.4435175879396985,0.011372867587327376,1,13,0.34285714285714286,6,0,https://www.flipkart.com/Keer-Kadakia-Labore-Lite-Smartwatches-4-8697,0.3868847558413857,3
Kala LLC Ipsum Plus Microwaves 12,0.2001122547694224,0.6499999999999999,0.08189007908699569,0.06603015075376885,0.04346060113728676,0,9,0.2857142857142857,0,0,https://www.flipkart.com/Kala-LLC-Ipsum-Plus-Microwaves-12-6232,0.07106817373881005,3
Rau Group Quibusdam Plus T-Shirts 1,0.0053512336019422915,0.7000000000000002,0.28381219341275404,0.16331658291457288,0.11352558895207149,2,14,0.44285714285714284,7,0,https://www.flipkart.com/Rau-Group-Quibusdam-Plus-T-Shirts-1-2463,0.2519996445076431,2
Swaminathan LLC Quibusdam Ultra Dresses 11,0.17033209793395496,0.0,0.6190809890879968,0.3215075376884422,0.2682778229082047,2,2,0.39999999999999997,1,1,https://www.flipkart.com/Swaminathan-LLC-Quibusdam-Ultra-Dresses-11-1388,0.37445464240700643,3
"Jayaraman, Raj and Arya Alias Lite Decor 15",0.1445069964698248,0.7000000000000002,0.5449994994493944,0.47316582914572863,0.008732737611697806,3,1,0.7999999999999999,4,1,"https://www.flipkart.com/Jayaraman,-Raj-and-Arya-Alias-Lite-Decor-15-8975",0.4838695343050125,3
Sidhu Ltd Hic Ultra Washing Machines 4,0.09566677638655599,0.8999999999999999,0.8836720392431675,0.6860301507537688,0.006701868399675061,0,15,0.0,5,0,https://www.flipkart.com/Sidhu-Ltd-Hic-Ultra-Washing-Machines-4-5933,0.8559326826745952,3
"Varty, Gole and Gill Dolor Pro Laptops 14",0.26817258084708306,0.9500000000000002,0.9420362398638503,0.750251256281407,0.18419983753046304,1,7,0.2571428571428571,2,1,"https://www.flipkart.com/Varty,-Gole-and-Gill-Dolor-Pro-Laptops-14-2045",0.9314849077335746,4
Vora-Muni Molestias Ultra Furniture 13,0.1542689214411749,0.6000000000000001,0.960156171788968,0.14663316582914573,0.130178716490658,3,3,0.42857142857142855,5,0,https://www.flipkart.com/Vora-Muni-Molestias-Ultra-Furniture-13-3549,0.8136371715735384,3
Prabhakar Group Nobis Ultra Jeans 14,0.07594518170553212,0.1499999999999999,0.634998498348183,0.8314572864321608,0.05686433793663688,2,5,0.5285714285714286,7,1,https://www.flipkart.com/Prabhakar-Group-Nobis-Ultra-Jeans-14-1258,0.42259153928190535,1
Gara PLC Mollitia Lite T-Shirts 13,0.007319165147010064,0.30000000000000004,0.6916608269096006,0.5324623115577889,0.3497156783103168,2,14,0.8571428571428571,0,1,https://www.flipkart.com/Gara-PLC-Mollitia-Lite-T-Shirts-13-2142,0.5022501050318328,2
Basu and Sons Magnam Lite Headphones 5,0.002677002017919809,0.3999999999999999,0.26689358294123533,0.5792964824120603,0.2562956945572705,1,4,0.0,5,1,https://www.flipkart.com/Basu-and-Sons-Magnam-Lite-Headphones-5-1392,0.2045373751737065,6
Yohannan-Desai Quibusdam Plus Washing Machines 8,0.1661920659109512,0.7000000000000002,0.3891280408449294,0.5438190954773869,0.15678310316815597,0,15,0.14285714285714285,0,1,https://www.flipkart.com/Yohannan-Desai-Quibusdam-Plus-Washing-Machines-8-9934,0.34549413437611093,3
"Dhingra, Prabhakar and Nori Provident Lite Laptops 12",0.501820094768112,0.10000000000000009,0.22164380818900792,0.8266331658291457,0.7347684809098294,1,7,0.19999999999999998,0,1,"https://www.flipkart.com/Dhingra,-Prabhakar-and-Nori-Provident-Lite-Laptops-12-4324",0.142879649678441,0
"Gopal, Kaul and Lanka Natus Lite Kitchenware 3",0.0885938184954649,0.6499999999999999,0.038342176394033436,0.2614070351758794,0.21649065800162468,3,6,0.44285714285714284,4,1,"https://www.flipkart.com/Gopal,-Kaul-and-Lanka-Natus-Lite-Kitchenware-3-1764",0.03328701160197783,3
Bhatti-Ramachandran Consequuntur Plus Lighting 3,0.0731519419175723,0.1499999999999999,0.12133346681349484,0.9526633165829146,0.3440292445166531,3,8,0.35714285714285715,0,1,https://www.flipkart.com/Bhatti-Ramachandran-Consequuntur-Plus-Lighting-3-5204,0.08058567365801633,1
Guha Inc Iusto Ultra ACs 2,0.1071160160550258,0.44999999999999996,0.43447792571829014,0.6813065326633165,0.4758326563769293,0,0,0.0,6,1,https://www.flipkart.com/Guha-Inc-Iusto-Ultra-ACs-2-2989,0.34181196070193576,3
"Subramanian, Issac and Nath Veritatis Pro Jeans 12",0.1623544929973469,0.7999999999999998,0.6490139153068376,0.2992964824120603,0.23578391551584077,2,5,0.34285714285714286,2,0,"https://www.flipkart.com/Subramanian,-Issac-and-Nath-Veritatis-Pro-Jeans-12-8904",0.6024423940794363,3
Keer Ltd Molestias Ultra Washing Machines 2,0.0928214203203537,0.1499999999999999,0.3136450095104615,0.25718592964824116,0.18501218521527213,0,15,0.18571428571428572,4,0,https://www.flipkart.com/Keer-Ltd-Molestias-Ultra-Washing-Machines-2-9188,0.20862957696409523,3
"Agrawal, Varma and Dhawan Delectus Plus Lighting 14",0.12138166276303164,0.050000000000000044,0.598458304134548,0.09236180904522615,0.0566612510154346,3,8,0.0,5,0,"https://www.flipkart.com/Agrawal,-Varma-and-Dhawan-Delectus-Plus-Lighting-14-9499",0.37406885240603693,3
Chacko Inc Quis Plus Jeans 12,0.03215710881694202,0.44999999999999996,0.7467213935328862,0.14964824120603015,0.0694557270511779,2,5,0.45714285714285713,7,0,https://www.flipkart.com/Chacko-Inc-Quis-Plus-Jeans-12-2050,0.5875076754031606,5
Bali Group Adipisci Ultra Microwaves 7,0.19165725187572427,0.44999999999999996,0.5462008209029934,0.9408040201005025,0.2562956945572705,0,9,0.3142857142857143,1,1,https://www.flipkart.com/Bali-Group-Adipisci-Ultra-Microwaves-7-4098,0.4297236046924991,3
Malhotra-Dalal Mollitia Pro Laptops 1,0.6349235035019489,0.9500000000000002,0.15877465211732905,0.4335678391959799,0.4240454914703493,1,7,0.0,6,0,https://www.flipkart.com/Malhotra-Dalal-Mollitia-Pro-Laptops-1-9531,0.15712560191319522,0
Loke PLC Dolores Lite Shoes 13,0.10049194875773343,0.7999999999999998,0.3218540394433877,0.8703517587939699,0.654549147034931,2,11,0.0,3,1,https://www.flipkart.com/Loke-PLC-Dolores-Lite-Shoes-13-7600,0.2988034450441133,3
Batta-Balay Alias Lite Jeans 12,0.19120848173557325,0.8500000000000001,0.8885774351786966,0.0734673366834171,0.06681559707554834,2,5,0.0,7,1,https://www.flipkart.com/Batta-Balay-Alias-Lite-Jeans-12-4749,0.8427330090812138,3
Bahl-Gola Odio Ultra Laptops 5,0.5225131079666999,0.7000000000000002,0.944338772649915,0.6793969849246231,0.4126726238830219,1,7,0.0,7,1,https://www.flipkart.com/Bahl-Gola-Odio-Ultra-Laptops-5-1739,0.8383842872378244,0
"Chopra, Sen and Morar Provident Plus Lighting 5",0.04520400551741949,0.6499999999999999,0.8531384522975273,0.7546733668341709,0.4474004874086109,3,8,0.9857142857142857,3,1,"https://www.flipkart.com/Chopra,-Sen-and-Morar-Provident-Plus-Lighting-5-2111",0.7401855831690528,1
Chatterjee-Mangat Numquam Pro T-Shirts 15,0.0013173613937868243,0.050000000000000044,0.07648413254580037,0.6558793969849246,0.48842404549147034,2,14,0.0,4,0,https://www.flipkart.com/Chatterjee-Mangat-Numquam-Pro-T-Shirts-15-7566,0.04759355912484245,6
"Wali, Madan and Chadha In Lite Kitchenware 10",0.16633769437103244,0.7999999999999998,0.7294023425768346,0.5536683417085427,0.43399675060926074,3,6,0.5428571428571428,5,0,"https://www.flipkart.com/Wali,-Madan-and-Chadha-In-Lite-Kitchenware-10-9512",0.6770513524868306,3
Mander-Dani Itaque Lite Headphones 12,0.06672638223170577,0.7999999999999998,0.5970567624386826,0.5205025125628141,0.12367993501218522,1,4,0.32857142857142857,6,1,https://www.flipkart.com/Mander-Dani-Itaque-Lite-Headphones-12-1029,0.5542206638011827,1
Grewal-Dada Non Pro Headphones 8,0.19232793778617277,0.7000000000000002,0.42056261888076885,0.9775879396984924,0.4622258326563769,1,4,0.7,6,0,https://www.flipkart.com/Grewal-Dada-Non-Pro-Headphones-8-7040,0.37340028439388556,3
Karan Inc Ipsam Pro Smartwatches 4,0.1592950506479483,0.7999999999999998,0.4476924617078787,0.12522613065326635,0.06681559707554834,1,13,0.3857142857142857,0,0,https://www.flipkart.com/Karan-Inc-Ipsam-Pro-Smartwatches-4-9356,0.4155948033480916,3
"Hora, Singh and Arya Porro Lite ACs 4",0.1159016642116875,0.1499999999999999,0.07388126939633596,0.15035175879396986,0.08184402924451666,0,0,0.0,5,1,"https://www.flipkart.com/Hora,-Singh-and-Arya-Porro-Lite-ACs-4-7430",0.04899129043725559,3
Rau Group Dolor Pro Microwaves 14,0.19859763045190276,0.8999999999999999,0.9039943938332166,0.7306532663316583,0.6001218521527213,0,9,0.39999999999999997,6,0,https://www.flipkart.com/Rau-Group-Dolor-Pro-Microwaves-14-6725,0.8756140322528518,3
Taneja Ltd Alias Plus Washing Machines 10,0.07234369794143913,0.8500000000000001,0.14786264891380518,0.19527638190954774,0.07818846466287571,0,15,0.0,5,1,https://www.flipkart.com/Taneja-Ltd-Alias-Plus-Washing-Machines-10-8658,0.1403265682060563,1
"Majumdar, Bail and Sathe Laudantium Pro Headphones 5",0.16893439395714566,0.30000000000000004,0.6602262488737611,0.38120603015075377,0.3724614134849715,1,4,0.5142857142857142,6,1,"https://www.flipkart.com/Majumdar,-Bail-and-Sathe-Laudantium-Pro-Headphones-5-9775",0.47941780047183535,3
Kari LLC Veniam Plus Smartwatches 12,0.13315833559719276,0.10000000000000009,0.6574231654820303,0.385929648241206,0.08732737611697806,1,13,0.09999999999999999,0,0,https://www.flipkart.com/Kari-LLC-Veniam-Plus-Smartwatches-12-2576,0.42423569143263423,3
"Salvi, Jhaveri and Prashad Sapiente Plus Laptops 12",0.6885648453780692,0.9500000000000002,0.41735909500450497,0.38703517587939695,0.21364744110479283,1,7,0.6857142857142857,4,0,"https://www.flipkart.com/Salvi,-Jhaveri-and-Prashad-Sapiente-Plus-Laptops-12-2630",0.41277106292214716,0
"Kadakia, Amble and Merchant Corporis Pro T-Shirts 6",0.004978790923223408,0.1499999999999999,0.17078786665331866,0.8986934673366834,0.03858651502843217,2,14,0.6285714285714286,0,0,"https://www.flipkart.com/Kadakia,-Amble-and-Merchant-Corporis-Pro-T-Shirts-6-3791",0.1135131532172058,2
Dave-Lad Hic Lite Headphones 8,0.1545403035094652,0.25,0.40764841325458,0.707035175879397,0.08245329000812347,1,4,0.0,3,0,https://www.flipkart.com/Dave-Lad-Hic-Lite-Headphones-8-2675,0.2877124874769738,3
Goyal-Jhaveri Laborum Lite Washing Machines 6,0.042397676433075196,0.8500000000000001,0.29832816097707476,0.16241206030150754,0.001421608448415922,0,15,0.2571428571428571,5,1,https://www.flipkart.com/Goyal-Jhaveri-Laborum-Lite-Washing-Machines-6-8580,0.283010293119607,1
Pant Group Dolorem Plus ACs 2,0.05967273707546414,0.6000000000000001,0.41996195815396936,0.7295477386934673,0.3903330625507717,0,0,0.9142857142857143,1,0,https://www.flipkart.com/Pant-Group-Dolorem-Plus-ACs-2-7710,0.3558761270723589,1
"Dayal, Kala and Nagy Impedit Lite Dresses 11",0.004963292553884739,0.7000000000000002,0.9901892081289418,0.9033165829145728,0.6529244516653128,2,2,0.21428571428571427,4,1,"https://www.flipkart.com/Dayal,-Kala-and-Nagy-Impedit-Lite-Dresses-11-2771",0.8790881621045148,2
Kala and Sons Veniam Pro Washing Machines 9,0.10465623211514277,0.3999999999999999,0.3282610871959155,0.06844221105527638,0.02579203899268887,0,15,0.35714285714285715,0,1,https://www.flipkart.com/Kala-and-Sons-Veniam-Pro-Washing-Machines-9-8820,0.2515875965484924,3
Kala-Borra Magni Plus Refrigerators 15,0.12636920665132195,0.44999999999999996,0.6198818700570629,0.7590954773869346,0.6041835905767668,0,10,0.0,3,0,https://www.flipkart.com/Kala-Borra-Magni-Plus-Refrigerators-15-4201,0.48770117635652654,3
"Khosla, Dewan and Parekh Dolor Plus Laptops 9",0.3523674722793998,0.3500000000000001,0.3681049154069476,0.29597989949748743,0.2668562144597888,1,7,0.34285714285714286,1,1,"https://www.flipkart.com/Khosla,-Dewan-and-Parekh-Dolor-Plus-Laptops-9-6335",0.2746865203761756,4
Dutta-Pau Deserunt Pro Jeans 13,0.0758484172752052,0.8999999999999999,0.051556712383621986,0.3831155778894472,0.3251421608448416,2,5,0.5285714285714286,7,0,https://www.flipkart.com/Dutta-Pau-Deserunt-Pro-Jeans-13-6129,0.05006382703680961,1
Grover-Rout Nisi Pro Kitchenware 7,0.11981154946513362,0.3500000000000001,0.5882470717789569,0.6067336683417085,0.23517465475223395,3,6,0.8571428571428571,7,1,https://www.flipkart.com/Grover-Rout-Nisi-Pro-Kitchenware-7-8627,0.439027001260382,3
